"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1583033888058011648","Thu Oct 20 16:05:16 +0000 2022","1","@whosgonnazave Ga mahal kok kak pintar2 atur keuangan sma cari kampus yg memang bagus sisi kurikulum sma biaya 6 bulan sekali bayar smester tgl atur gaji sebulan dtabung utk kuliah atau ga cri beasiswa","1583127217336627201","","whosgonnazave","in","Engelberg, Switzerland","0","0","0","https://x.com/GenZ3T/status/1583127217336627201","1257249470623801345","GenZ3T"
"1582660099201327106","Wed Oct 19 09:09:06 +0000 2022","1","Lihat gen z jaman sekarang di dunia kerja gemes sendiri walau ku bukan hrd. Mereka orientasinya salary dan butuh brp lama baru bs naik gaji. Hrsnya kn u pnya value apa dulu br nego gaji sih. Output apa yg bs kalian kasih dulu bru lah evaluasi.","1582660099201327106","","","in","Semarang - Indonesia","0","0","0","https://x.com/oktavianirmala/status/1582660099201327106","1477819544","oktavianirmala"
"1582547293726601216","Wed Oct 19 06:01:36 +0000 2022","0","@kulitnanas @worksfess Nah utk kenaikan gaji kejar di Jabatan Fungsional (Asisten ahli Lektor Lektor Kepala &amp; Professor) dan ada juga Sertifikasi Dosen (setara PNS dibayar Negara dan ada tesnya)","1582612910429581314","","kulitnanas","in","Engelberg, Switzerland","0","0","0","https://x.com/GenZ3T/status/1582612910429581314","1257249470623801345","GenZ3T"
"1582547293726601216","Wed Oct 19 02:37:15 +0000 2022","449","@worksfess 7. PKM ada dana jg dri kampus dan ada Hibah jg dri dikti yg nilainya besar 8. Pengajaran jg ada insentif di bimbingan magang &amp; TA 9. Penelitian jg ada hibah dri Dikti 10. Makin tinggi Jabatan Fungsional makin besar Gaji dan Tunjangan dri Negara (jika sdh Serdos)","1582561485070700544","","GenZ3T","in","Engelberg, Switzerland","5","17","11","https://x.com/GenZ3T/status/1582561485070700544","1257249470623801345","GenZ3T"
"1582547293726601216","Wed Oct 19 02:30:38 +0000 2022","2713","@worksfess Sharing2 ya kebetulan gw dosen Univ. swasta di Jakarta 1. Gaji diatas UMR pastinya (FreshGrad S2) klo sudah pengalaman atau ada jabatan fungsional bisa 2 digit 2. Ada Tunjangan Jabatan Fungsional 3. Ada Tunjangan Sertifikasi Dosen (setara PNS dibayar Negara) 4. Cont","1582559822561804288","","worksfess","in","Engelberg, Switzerland","68","28","122","https://x.com/GenZ3T/status/1582559822561804288","1257249470623801345","GenZ3T"
"1581183101064990720","Tue Oct 18 08:09:35 +0000 2022","0","@tanyakanrl Kamu nikah sama orgnya atau perawannya Lah cewe juga pasti masang kriteria kan? Misal cakep gaji minimal sekian atau hrs dah ada mobil dll Kalo dibalik jg bisa dong cewe nikah sama orgnya atau hartanya? ","1582282730993504257","","HumanGenZ","in","","0","0","0","https://x.com/HumanGenZ/status/1582282730993504257","1356123041432932354","HumanGenZ"
"1582264608617730049","Tue Oct 18 06:57:34 +0000 2022","0","Sy gen Z sy akui rata2 generasi skrg terlalu self-centered mereka belajar hanya utk sijil supaya boleh entitled gaji besar meskipun sanggup meniru dan sambil lewa in the process belajar untuk ilmu is a scam sbb they don't even go to internet to learn when needed ","1582264608617730049","","","in","Kuala Lumpur, Malaysia","0","0","0","https://x.com/setsunafseiei98/status/1582264608617730049","978335823266381834","setsunafseiei98"
"1581653847855943680","Sun Oct 16 14:56:40 +0000 2022","1","@hansdavidian Jadi Agen tuh gk di gaji berdasarkan orang byr premi terus berapa orang yang ikut asuransi baru di byr pasti netizen GEN Z yang percaya ","1581660403284602882","","hansdavidian","in","ÜT: -6.228265,106.7130214","0","0","0","https://x.com/febeagnesyoan/status/1581660403284602882","150981081","febeagnesyoan"
"1581618667208339456","Sun Oct 16 12:10:49 +0000 2022","0","Sebenarnya konten2 kayak gini dia lg branding her business. Dengan spill gaji kan banyak kaum gen Z or millenial tergiur dan akhirnya jadi sales insurance. Orang2 kek gini ga bodoh apalagi dg background pendidikan yg wow. It's her strategy anyway","1581618667208339456","","","in","+44","0","0","0","https://x.com/annlizw/status/1581618667208339456","885004256146845696","annlizw"
"1581278124788310017","Sat Oct 15 13:37:38 +0000 2022","8","Silap diorg laa jumpa gen z yg problem. Tpi actually tau hak tu perlu do. Bukanla ngade ke ape tpi kadang2 mentang2 kite baru lagi sume bende diorg nk suro buat. Gaji gitu je masalahnye. Pastu bagi task byk2 expect kite dh tau semua bende pastu ckp kite slow buat kerje.","1581278124788310017","","","in","","0","1","3","https://x.com/harithbkhtr/status/1581278124788310017","1129515931254775808","harithbkhtr"
